CELLCODE	EOFORIGIN	NOFORIGIN	geometry	natura2000	spa	habitat
1kmE3943N3009	3943000	3009000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3009000, 3010000, 3010000, 3009000, 3009000))	FALSE	FALSE	FALSE
1kmE3943N3010	3943000	3010000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3010000, 3011000, 3011000, 3010000, 3010000))	FALSE	FALSE	FALSE
1kmE3943N3011	3943000	3011000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3011000, 3012000, 3012000, 3011000, 3011000))	TRUE	TRUE	TRUE
1kmE3943N3012	3943000	3012000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3012000, 3013000, 3013000, 3012000, 3012000))	TRUE	TRUE	TRUE
1kmE3943N3013	3943000	3013000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3013000, 3014000, 3014000, 3013000, 3013000))	TRUE	TRUE	TRUE
1kmE3943N3014	3943000	3014000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3014000, 3015000, 3015000, 3014000, 3014000))	TRUE	TRUE	TRUE
1kmE3943N3015	3943000	3015000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3015000, 3016000, 3016000, 3015000, 3015000))	FALSE	FALSE	FALSE
1kmE3943N3016	3943000	3016000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3016000, 3017000, 3017000, 3016000, 3016000))	TRUE	TRUE	TRUE
1kmE3943N3017	3943000	3017000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3017000, 3018000, 3018000, 3017000, 3017000))	TRUE	TRUE	TRUE
1kmE3943N3018	3943000	3018000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3018000, 3019000, 3019000, 3018000, 3018000))	TRUE	TRUE	TRUE
1kmE3943N3019	3943000	3019000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3019000, 3020000, 3020000, 3019000, 3019000))	TRUE	TRUE	TRUE
1kmE3943N3020	3943000	3020000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3020000, 3021000, 3021000, 3020000, 3020000))	TRUE	TRUE	TRUE
1kmE3943N3021	3943000	3021000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3021000, 3022000, 3022000, 3021000, 3021000))	FALSE	FALSE	FALSE
1kmE3943N3022	3943000	3022000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3022000, 3023000, 3023000, 3022000, 3022000))	FALSE	FALSE	FALSE
1kmE3943N3023	3943000	3023000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3023000, 3024000, 3024000, 3023000, 3023000))	FALSE	FALSE	FALSE
1kmE3943N3024	3943000	3024000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3024000, 3025000, 3025000, 3024000, 3024000))	FALSE	FALSE	FALSE
1kmE3943N3025	3943000	3025000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3025000, 3026000, 3026000, 3025000, 3025000))	FALSE	FALSE	FALSE
1kmE3943N3026	3943000	3026000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3026000, 3027000, 3027000, 3026000, 3026000))	TRUE	TRUE	TRUE
1kmE3943N3027	3943000	3027000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3027000, 3028000, 3028000, 3027000, 3027000))	TRUE	TRUE	TRUE
1kmE3943N3028	3943000	3028000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3028000, 3029000, 3029000, 3028000, 3028000))	TRUE	TRUE	TRUE
1kmE3943N3029	3943000	3029000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3029000, 3030000, 3030000, 3029000, 3029000))	TRUE	TRUE	TRUE
1kmE3943N3030	3943000	3030000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3030000, 3031000, 3031000, 3030000, 3030000))	TRUE	TRUE	TRUE
1kmE3943N3031	3943000	3031000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3031000, 3032000, 3032000, 3031000, 3031000))	TRUE	TRUE	TRUE
1kmE3943N3032	3943000	3032000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3032000, 3033000, 3033000, 3032000, 3032000))	FALSE	FALSE	FALSE
1kmE3943N3033	3943000	3033000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3033000, 3034000, 3034000, 3033000, 3033000))	FALSE	FALSE	FALSE
1kmE3943N3034	3943000	3034000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3034000, 3035000, 3035000, 3034000, 3034000))	TRUE	TRUE	TRUE
1kmE3943N3035	3943000	3035000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3035000, 3036000, 3036000, 3035000, 3035000))	TRUE	TRUE	TRUE
1kmE3943N3036	3943000	3036000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3036000, 3037000, 3037000, 3036000, 3036000))	FALSE	FALSE	FALSE
1kmE3943N3037	3943000	3037000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3037000, 3038000, 3038000, 3037000, 3037000))	FALSE	FALSE	FALSE
1kmE3943N3038	3943000	3038000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3038000, 3039000, 3039000, 3038000, 3038000))	FALSE	FALSE	FALSE
1kmE3943N3039	3943000	3039000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3039000, 3040000, 3040000, 3039000, 3039000))	FALSE	FALSE	FALSE
1kmE3943N3040	3943000	3040000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3040000, 3041000, 3041000, 3040000, 3040000))	TRUE	TRUE	TRUE
1kmE3943N3041	3943000	3041000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3041000, 3042000, 3042000, 3041000, 3041000))	TRUE	TRUE	TRUE
1kmE3943N3042	3943000	3042000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3042000, 3043000, 3043000, 3042000, 3042000))	TRUE	TRUE	TRUE
1kmE3943N3043	3943000	3043000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3043000, 3044000, 3044000, 3043000, 3043000))	FALSE	FALSE	FALSE
1kmE3943N3044	3943000	3044000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3044000, 3045000, 3045000, 3044000, 3044000))	FALSE	FALSE	FALSE
1kmE3943N3045	3943000	3045000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3045000, 3046000, 3046000, 3045000, 3045000))	FALSE	FALSE	FALSE
1kmE3943N3046	3943000	3046000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3046000, 3047000, 3047000, 3046000, 3046000))	FALSE	FALSE	FALSE
1kmE3943N3047	3943000	3047000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3047000, 3048000, 3048000, 3047000, 3047000))	FALSE	FALSE	FALSE
1kmE3943N3048	3943000	3048000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3048000, 3049000, 3049000, 3048000, 3048000))	FALSE	FALSE	FALSE
1kmE3943N3049	3943000	3049000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3049000, 3050000, 3050000, 3049000, 3049000))	FALSE	FALSE	FALSE
1kmE3943N3050	3943000	3050000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3050000, 3051000, 3051000, 3050000, 3050000))	FALSE	FALSE	FALSE
1kmE3943N3051	3943000	3051000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3051000, 3052000, 3052000, 3051000, 3051000))	FALSE	FALSE	FALSE
1kmE3943N3052	3943000	3052000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3052000, 3053000, 3053000, 3052000, 3052000))	FALSE	FALSE	FALSE
1kmE3943N3053	3943000	3053000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3053000, 3054000, 3054000, 3053000, 3053000))	TRUE	TRUE	TRUE
1kmE3943N3054	3943000	3054000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3054000, 3055000, 3055000, 3054000, 3054000))	TRUE	TRUE	TRUE
1kmE3943N3055	3943000	3055000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3055000, 3056000, 3056000, 3055000, 3055000))	TRUE	TRUE	TRUE
1kmE3943N3056	3943000	3056000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3056000, 3057000, 3057000, 3056000, 3056000))	TRUE	TRUE	TRUE
1kmE3943N3057	3943000	3057000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3057000, 3058000, 3058000, 3057000, 3057000))	TRUE	TRUE	TRUE
1kmE3943N3058	3943000	3058000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3058000, 3059000, 3059000, 3058000, 3058000))	TRUE	TRUE	TRUE
1kmE3943N3059	3943000	3059000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3059000, 3060000, 3060000, 3059000, 3059000))	FALSE	FALSE	FALSE
1kmE3943N3060	3943000	3060000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3060000, 3061000, 3061000, 3060000, 3060000))	FALSE	FALSE	FALSE
1kmE3943N3061	3943000	3061000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3061000, 3062000, 3062000, 3061000, 3061000))	FALSE	FALSE	FALSE
1kmE3943N3062	3943000	3062000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3062000, 3063000, 3063000, 3062000, 3062000))	FALSE	FALSE	FALSE
1kmE3943N3063	3943000	3063000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3063000, 3064000, 3064000, 3063000, 3063000))	FALSE	FALSE	FALSE
1kmE3943N3064	3943000	3064000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3064000, 3065000, 3065000, 3064000, 3064000))	FALSE	FALSE	FALSE
1kmE3943N3065	3943000	3065000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3065000, 3066000, 3066000, 3065000, 3065000))	FALSE	FALSE	FALSE
1kmE3943N3066	3943000	3066000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3066000, 3067000, 3067000, 3066000, 3066000))	FALSE	FALSE	FALSE
1kmE3943N3067	3943000	3067000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3067000, 3068000, 3068000, 3067000, 3067000))	FALSE	FALSE	FALSE
1kmE3943N3068	3943000	3068000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3068000, 3069000, 3069000, 3068000, 3068000))	FALSE	FALSE	FALSE
1kmE3943N3069	3943000	3069000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3069000, 3070000, 3070000, 3069000, 3069000))	FALSE	FALSE	FALSE
1kmE3943N3070	3943000	3070000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3070000, 3071000, 3071000, 3070000, 3070000))	FALSE	FALSE	FALSE
1kmE3943N3071	3943000	3071000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3071000, 3072000, 3072000, 3071000, 3071000))	FALSE	FALSE	FALSE
1kmE3943N3072	3943000	3072000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3072000, 3073000, 3073000, 3072000, 3072000))	FALSE	FALSE	FALSE
1kmE3943N3073	3943000	3073000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3073000, 3074000, 3074000, 3073000, 3073000))	FALSE	FALSE	FALSE
1kmE3943N3074	3943000	3074000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3074000, 3075000, 3075000, 3074000, 3074000))	FALSE	FALSE	FALSE
1kmE3943N3075	3943000	3075000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3075000, 3076000, 3076000, 3075000, 3075000))	FALSE	FALSE	FALSE
1kmE3943N3076	3943000	3076000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3076000, 3077000, 3077000, 3076000, 3076000))	FALSE	FALSE	FALSE
1kmE3943N3077	3943000	3077000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3077000, 3078000, 3078000, 3077000, 3077000))	FALSE	FALSE	FALSE
1kmE3943N3078	3943000	3078000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3078000, 3079000, 3079000, 3078000, 3078000))	FALSE	FALSE	FALSE
1kmE3943N3079	3943000	3079000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3079000, 3080000, 3080000, 3079000, 3079000))	FALSE	FALSE	FALSE
1kmE3943N3080	3943000	3080000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3080000, 3081000, 3081000, 3080000, 3080000))	FALSE	FALSE	FALSE
1kmE3943N3081	3943000	3081000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3081000, 3082000, 3082000, 3081000, 3081000))	FALSE	FALSE	FALSE
1kmE3943N3082	3943000	3082000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3082000, 3083000, 3083000, 3082000, 3082000))	TRUE	TRUE	TRUE
1kmE3943N3083	3943000	3083000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3083000, 3084000, 3084000, 3083000, 3083000))	TRUE	TRUE	TRUE
1kmE3943N3084	3943000	3084000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3084000, 3085000, 3085000, 3084000, 3084000))	TRUE	TRUE	TRUE
1kmE3943N3085	3943000	3085000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3085000, 3086000, 3086000, 3085000, 3085000))	TRUE	TRUE	TRUE
1kmE3943N3086	3943000	3086000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3086000, 3087000, 3087000, 3086000, 3086000))	TRUE	TRUE	TRUE
1kmE3943N3087	3943000	3087000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3087000, 3088000, 3088000, 3087000, 3087000))	TRUE	TRUE	TRUE
1kmE3943N3088	3943000	3088000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3088000, 3089000, 3089000, 3088000, 3088000))	TRUE	TRUE	TRUE
1kmE3943N3089	3943000	3089000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3089000, 3090000, 3090000, 3089000, 3089000))	TRUE	TRUE	TRUE
1kmE3943N3090	3943000	3090000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3090000, 3091000, 3091000, 3090000, 3090000))	TRUE	TRUE	TRUE
1kmE3943N3091	3943000	3091000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3091000, 3092000, 3092000, 3091000, 3091000))	TRUE	TRUE	TRUE
1kmE3943N3092	3943000	3092000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3092000, 3093000, 3093000, 3092000, 3092000))	TRUE	TRUE	TRUE
1kmE3943N3093	3943000	3093000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3093000, 3094000, 3094000, 3093000, 3093000))	TRUE	TRUE	TRUE
1kmE3943N3094	3943000	3094000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3094000, 3095000, 3095000, 3094000, 3094000))	TRUE	TRUE	FALSE
1kmE3943N3095	3943000	3095000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3095000, 3096000, 3096000, 3095000, 3095000))	FALSE	FALSE	FALSE
1kmE3943N3096	3943000	3096000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3096000, 3097000, 3097000, 3096000, 3096000))	FALSE	FALSE	FALSE
1kmE3943N3097	3943000	3097000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3097000, 3098000, 3098000, 3097000, 3097000))	FALSE	FALSE	FALSE
1kmE3943N3098	3943000	3098000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3098000, 3099000, 3099000, 3098000, 3098000))	FALSE	FALSE	FALSE
1kmE3943N3099	3943000	3099000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3099000, 3100000, 3100000, 3099000, 3099000))	TRUE	FALSE	TRUE
1kmE3943N3100	3943000	3100000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3100000, 3101000, 3101000, 3100000, 3100000))	TRUE	FALSE	TRUE
1kmE3943N3101	3943000	3101000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3101000, 3102000, 3102000, 3101000, 3101000))	FALSE	FALSE	FALSE
1kmE3943N3102	3943000	3102000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3102000, 3103000, 3103000, 3102000, 3102000))	TRUE	FALSE	TRUE
1kmE3943N3103	3943000	3103000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3103000, 3104000, 3104000, 3103000, 3103000))	TRUE	FALSE	TRUE
1kmE3943N3104	3943000	3104000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3104000, 3105000, 3105000, 3104000, 3104000))	FALSE	FALSE	FALSE
1kmE3943N3105	3943000	3105000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3105000, 3106000, 3106000, 3105000, 3105000))	FALSE	FALSE	FALSE
1kmE3943N3106	3943000	3106000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3106000, 3107000, 3107000, 3106000, 3106000))	FALSE	FALSE	FALSE
1kmE3943N3107	3943000	3107000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3107000, 3108000, 3108000, 3107000, 3107000))	FALSE	FALSE	FALSE
1kmE3943N3108	3943000	3108000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3108000, 3109000, 3109000, 3108000, 3108000))	FALSE	FALSE	FALSE
1kmE3943N3109	3943000	3109000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3109000, 3110000, 3110000, 3109000, 3109000))	FALSE	FALSE	FALSE
1kmE3943N3110	3943000	3110000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3110000, 3111000, 3111000, 3110000, 3110000))	FALSE	FALSE	FALSE
1kmE3943N3111	3943000	3111000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3111000, 3112000, 3112000, 3111000, 3111000))	FALSE	FALSE	FALSE
1kmE3943N3112	3943000	3112000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3112000, 3113000, 3113000, 3112000, 3112000))	FALSE	FALSE	FALSE
1kmE3943N3113	3943000	3113000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3113000, 3114000, 3114000, 3113000, 3113000))	FALSE	FALSE	FALSE
1kmE3943N3114	3943000	3114000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3114000, 3115000, 3115000, 3114000, 3114000))	FALSE	FALSE	FALSE
1kmE3943N3115	3943000	3115000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3115000, 3116000, 3116000, 3115000, 3115000))	FALSE	FALSE	FALSE
1kmE3943N3116	3943000	3116000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3116000, 3117000, 3117000, 3116000, 3116000))	FALSE	FALSE	FALSE
1kmE3943N3117	3943000	3117000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3117000, 3118000, 3118000, 3117000, 3117000))	FALSE	FALSE	FALSE
1kmE3943N3118	3943000	3118000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3118000, 3119000, 3119000, 3118000, 3118000))	FALSE	FALSE	FALSE
1kmE3943N3119	3943000	3119000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3119000, 3120000, 3120000, 3119000, 3119000))	FALSE	FALSE	FALSE
1kmE3943N3120	3943000	3120000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3120000, 3121000, 3121000, 3120000, 3120000))	FALSE	FALSE	FALSE
1kmE3943N3121	3943000	3121000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3121000, 3122000, 3122000, 3121000, 3121000))	FALSE	FALSE	FALSE
1kmE3943N3122	3943000	3122000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3122000, 3123000, 3123000, 3122000, 3122000))	FALSE	FALSE	FALSE
1kmE3943N3123	3943000	3123000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3123000, 3124000, 3124000, 3123000, 3123000))	FALSE	FALSE	FALSE
1kmE3943N3124	3943000	3124000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3124000, 3125000, 3125000, 3124000, 3124000))	FALSE	FALSE	FALSE
1kmE3943N3125	3943000	3125000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3125000, 3126000, 3126000, 3125000, 3125000))	TRUE	FALSE	TRUE
1kmE3943N3126	3943000	3126000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3126000, 3127000, 3127000, 3126000, 3126000))	TRUE	FALSE	TRUE
1kmE3943N3127	3943000	3127000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3127000, 3128000, 3128000, 3127000, 3127000))	FALSE	FALSE	FALSE
1kmE3943N3128	3943000	3128000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3128000, 3129000, 3129000, 3128000, 3128000))	FALSE	FALSE	FALSE
1kmE3943N3129	3943000	3129000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3129000, 3130000, 3130000, 3129000, 3129000))	TRUE	FALSE	TRUE
1kmE3943N3130	3943000	3130000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3130000, 3131000, 3131000, 3130000, 3130000))	TRUE	FALSE	TRUE
1kmE3943N3131	3943000	3131000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3131000, 3132000, 3132000, 3131000, 3131000))	FALSE	FALSE	FALSE
1kmE3943N3132	3943000	3132000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3132000, 3133000, 3133000, 3132000, 3132000))	FALSE	FALSE	FALSE
1kmE3943N3133	3943000	3133000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3133000, 3134000, 3134000, 3133000, 3133000))	FALSE	FALSE	FALSE
1kmE3943N3134	3943000	3134000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3134000, 3135000, 3135000, 3134000, 3134000))	FALSE	FALSE	FALSE
1kmE3943N3135	3943000	3135000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3135000, 3136000, 3136000, 3135000, 3135000))	TRUE	FALSE	TRUE
1kmE3943N3136	3943000	3136000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3136000, 3137000, 3137000, 3136000, 3136000))	FALSE	FALSE	FALSE
1kmE3943N3137	3943000	3137000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3137000, 3138000, 3138000, 3137000, 3137000))	TRUE	FALSE	TRUE
1kmE3943N3138	3943000	3138000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3138000, 3139000, 3139000, 3138000, 3138000))	FALSE	FALSE	FALSE
1kmE3943N3139	3943000	3139000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3139000, 3140000, 3140000, 3139000, 3139000))	FALSE	FALSE	FALSE
1kmE3943N3140	3943000	3140000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3140000, 3141000, 3141000, 3140000, 3140000))	FALSE	FALSE	FALSE
1kmE3943N3141	3943000	3141000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3141000, 3142000, 3142000, 3141000, 3141000))	FALSE	FALSE	FALSE
1kmE3943N3142	3943000	3142000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3142000, 3143000, 3143000, 3142000, 3142000))	FALSE	FALSE	FALSE
1kmE3943N3143	3943000	3143000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3143000, 3144000, 3144000, 3143000, 3143000))	FALSE	FALSE	FALSE
1kmE3943N3144	3943000	3144000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3144000, 3145000, 3145000, 3144000, 3144000))	FALSE	FALSE	FALSE
1kmE3943N3145	3943000	3145000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3145000, 3146000, 3146000, 3145000, 3145000))	FALSE	FALSE	FALSE
1kmE3943N3146	3943000	3146000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3146000, 3147000, 3147000, 3146000, 3146000))	FALSE	FALSE	FALSE
1kmE3943N3147	3943000	3147000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3147000, 3148000, 3148000, 3147000, 3147000))	FALSE	FALSE	FALSE
1kmE3943N3148	3943000	3148000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3148000, 3149000, 3149000, 3148000, 3148000))	FALSE	FALSE	FALSE
1kmE3943N3149	3943000	3149000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3149000, 3150000, 3150000, 3149000, 3149000))	FALSE	FALSE	FALSE
1kmE3943N3150	3943000	3150000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3150000, 3151000, 3151000, 3150000, 3150000))	TRUE	TRUE	TRUE
1kmE3943N3151	3943000	3151000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3151000, 3152000, 3152000, 3151000, 3151000))	TRUE	TRUE	TRUE
1kmE3943N3152	3943000	3152000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3152000, 3153000, 3153000, 3152000, 3152000))	TRUE	TRUE	TRUE
1kmE3943N3153	3943000	3153000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3153000, 3154000, 3154000, 3153000, 3153000))	TRUE	TRUE	TRUE
1kmE3943N3154	3943000	3154000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3154000, 3155000, 3155000, 3154000, 3154000))	TRUE	TRUE	TRUE
1kmE3943N3155	3943000	3155000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3155000, 3156000, 3156000, 3155000, 3155000))	FALSE	FALSE	FALSE
1kmE3943N3156	3943000	3156000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3156000, 3157000, 3157000, 3156000, 3156000))	TRUE	TRUE	FALSE
1kmE3943N3157	3943000	3157000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3157000, 3158000, 3158000, 3157000, 3157000))	TRUE	TRUE	FALSE
1kmE3943N3158	3943000	3158000	list(c(3943000, 3943000, 3944000, 3944000, 3943000, 3158000, 3159000, 3159000, 3158000, 3158000))	TRUE	TRUE	FALSE
